country,year,pop,continent,gdpPercap,lifeExp
Myanmar,1987,38028578,Asia,385,58.339
Myanmar,1992,40546538,Asia,347,59.32
Myanmar,1997,43247867,Asia,415,60.328
Myanmar,2002,45598081,Asia,611,59.908
Myanmar,2007,47761980,Asia,944,62.069
Namibia,1952,485831,Africa,2423.780443,41.725
Namibia,1957,548080,Africa,2621.448058,45.226
Namibia,1962,621392,Africa,3173.215595,48.386
Namibia,1967,706640,Africa,3793.694753,51.159
Namibia,1972,821782,Africa,3746.080948,53.867
Namibia,1977,977026,Africa,3876.485958,56.437
Namibia,1982,1099010,Africa,4191.100511,58.968
Namibia,1987,1278184,Africa,3693.731337,60.835
Namibia,1992,1554253,Africa,3804.537999,61.999
Namibia,1997,1774766,Africa,3899.52426,58.909
Namibia,2002,1972153,Africa,4072.324751,51.479
Namibia,2007,2055080,Africa,4811.060429,52.906
Nepal,1952,9182536,Asia,545.8657229,36.157
Nepal,1957,9682338,Asia,597.9363558,37.686
Nepal,1962,10332057,Asia,652.3968593,39.393
Nepal,1967,11261690,Asia,676.4422254,41.472
Nepal,1972,12412593,Asia,674.7881296,43.971
Nepal,1977,13933198,Asia,694.1124398,46.748
Nepal,1982,15796314,Asia,718.3730947,49.594
Nepal,1987,17917180,Asia,775.6324501,52.537
Nepal,1992,20326209,Asia,897.7403604,55.727
Nepal,1997,23001113,Asia,1010.892138,59.426
Nepal,2002,25873917,Asia,1057.206311,61.34
Nepal,2007,28901790,Asia,1091.359778,63.785
Netherlands,1952,10381988,Europe,8941.571858,72.13
Netherlands,1957,11026383,Europe,11276.19344,72.99
Netherlands,1962,11805689,Europe,12790.84956,73.23
Netherlands,1967,12596822,Europe,15363.25136,73.82
Netherlands,1972,13329874,Europe,18794.74567,73.75
Netherlands,1977,13852989,Europe,21209.0592,75.24
Netherlands,1982,14310401,Europe,21399.46046,76.05
Netherlands,1987,14665278,Europe,23651.32361,76.83
Netherlands,1992,15174244,Europe,26790.94961,77.42
Netherlands,1997,15604464,Europe,30246.13063,78.03
Netherlands,2002,16122830,Europe,33724.75778,78.53
Netherlands,2007,16570613,Europe,36797.93332,79.762
New Zealand,1952,1994794,Oceania,10556.57566,69.39
New Zealand,1957,2229407,Oceania,12247.39532,70.26
New Zealand,1962,2488550,Oceania,13175.678,71.24
New Zealand,1967,2728150,Oceania,14463.91893,71.52
New Zealand,1972,2929100,Oceania,16046.03728,71.89
New Zealand,1977,3164900,Oceania,16233.7177,72.22
New Zealand,1982,3210650,Oceania,17632.4104,73.84
New Zealand,1987,3317166,Oceania,19007.19129,74.32
New Zealand,1992,3437674,Oceania,18363.32494,76.33
New Zealand,1997,3676187,Oceania,21050.41377,77.55
New Zealand,2002,3908037,Oceania,23189.80135,79.11
New Zealand,2007,4115771,Oceania,25185.00911,80.204
Nicaragua,1952,1165790,Americas,3112.363948,42.314
Nicaragua,1957,1358828,Americas,3457.415947,45.432
Nicaragua,1962,1590597,Americas,3634.364406,48.632
Nicaragua,1967,1865490,Americas,4643.393534,51.884
Nicaragua,1972,2182908,Americas,4688.593267,55.151
Nicaragua,1977,2554598,Americas,5486.371089,57.47
Nicaragua,1982,2979423,Americas,3470.338156,59.298
Nicaragua,1987,3344353,Americas,2955.984375,62.008
Nicaragua,1992,4017939,Americas,2170.151724,65.843
Nicaragua,1997,4609572,Americas,2253.023004,68.426
Nicaragua,2002,5146848,Americas,2474.548819,70.836
Nicaragua,2007,5675356,Americas,2749.320965,72.899
Niger,1952,3379468,Africa,761.879376,37.444
Niger,1957,3692184,Africa,835.5234025,38.598
Niger,1962,4076008,Africa,997.7661127,39.487
Niger,1967,4534062,Africa,1054.384891,40.118
Niger,1972,5060262,Africa,954.2092363,40.546
Niger,1977,5682086,Africa,808.8970728,41.291
Niger,1982,6437188,Africa,909.7221354,42.598
Niger,1987,7332638,Africa,668.3000228,44.555
Niger,1992,8392818,Africa,581.182725,47.391
Niger,1997,9666252,Africa,580.3052092,51.313
Niger,2002,11140655,Africa,601.0745012,54.496
Niger,2007,12894865,Africa,619.6768924,56.867
Nigeria,1952,33119096,Africa,1077.281856,36.324
Nigeria,1957,37173340,Africa,1100.592563,37.802
Nigeria,1962,41871351,Africa,1150.927478,39.36
Nigeria,1967,47287752,Africa,1014.514104,41.04
Nigeria,1972,53740085,Africa,1698.388838,42.821
Nigeria,1977,62209173,Africa,1981.951806,44.514
Nigeria,1982,73039376,Africa,1576.97375,45.826
Nigeria,1987,81551520,Africa,1385.029563,46.886
Nigeria,1992,93364244,Africa,1619.848217,47.472
Nigeria,1997,106207839,Africa,1624.941275,47.464
Nigeria,2002,119901274,Africa,1615.286395,46.608
Nigeria,2007,135031164,Africa,2013.977305,46.859
Norway,1952,3327728,Europe,10095.42172,72.67
Norway,1957,3491938,Europe,11653.97304,73.44
Norway,1962,3638919,Europe,13450.40151,73.47
Norway,1967,3786019,Europe,16361.87647,74.08
Norway,1972,3933004,Europe,18965.05551,74.34
Norway,1977,4043205,Europe,23311.34939,75.37
Norway,1982,4114787,Europe,26298.63531,75.97
Norway,1987,4186147,Europe,31540.9748,75.89
Norway,1992,4286357,Europe,33965.66115,77.32
Norway,1997,4405672,Europe,41283.16433,78.32
Norway,2002,4535591,Europe,44683.97525,79.05
Norway,2007,4627926,Europe,49357.19017,80.196
Oman,1952,507833,Asia,1828.230307,37.578
Oman,1957,561977,Asia,2242.746551,40.08
Oman,1962,628164,Asia,2924.638113,43.165
Oman,1967,714775,Asia,4720.942687,46.988
Oman,1972,829050,Asia,10618.03855,52.143
Oman,1977,1004533,Asia,11848.34392,57.367
Oman,1982,1301048,Asia,12954.79101,62.728
Oman,1987,1593882,Asia,18115.22313,67.734
Oman,1992,1915208,Asia,18616.70691,71.197
Oman,1997,2283635,Asia,19702.05581,72.499
Oman,2002,2713462,Asia,19774.83687,74.193
Oman,2007,3204897,Asia,22316.19287,75.64
Pakistan,1952,41346560,Asia,684.5971438,43.436
Pakistan,1957,46679944,Asia,747.0835292,45.557
Pakistan,1962,53100671,Asia,803.3427418,47.67
Pakistan,1967,60641899,Asia,942.4082588,49.8
Pakistan,1972,69325921,Asia,1049.938981,51.929
Pakistan,1977,78152686,Asia,1175.921193,54.043
Pakistan,1982,91462088,Asia,1443.429832,56.158
Pakistan,1987,105186881,Asia,1704.686583,58.245
Pakistan,1992,120065004,Asia,1971.829464,60.838
Pakistan,1997,135564834,Asia,2049.350521,61.818
Pakistan,2002,153403524,Asia,2092.712441,63.61
Pakistan,2007,169270617,Asia,2605.94758,65.483
Panama,1952,940080,Americas,2480.380334,55.191
Panama,1957,1063506,Americas,2961.800905,59.201
Panama,1962,1215725,Americas,3536.540301,61.817
Panama,1967,1405486,Americas,4421.009084,64.071
Panama,1972,1616384,Americas,5364.249663,66.216
Panama,1977,1839782,Americas,5351.912144,68.681
Panama,1982,2036305,Americas,7009.601598,70.472
Panama,1987,2253639,Americas,7034.779161,71.523
Panama,1992,2484997,Americas,6618.74305,72.462
Panama,1997,2734531,Americas,7113.692252,73.738
Panama,2002,2990875,Americas,7356.031934,74.712
Panama,2007,3242173,Americas,9809.185636,75.537
Paraguay,1952,1555876,Americas,1952.308701,62.649
Paraguay,1957,1770902,Americas,2046.154706,63.196
Paraguay,1962,2009813,Americas,2148.027146,64.361
Paraguay,1967,2287985,Americas,2299.376311,64.951
Paraguay,1972,2614104,Americas,2523.337977,65.815
Paraguay,1977,2984494,Americas,3248.373311,66.353
Paraguay,1982,3366439,Americas,4258.503604,66.874
Paraguay,1987,3886512,Americas,3998.875695,67.378
Paraguay,1992,4483945,Americas,4196.411078,68.225
Paraguay,1997,5154123,Americas,4247.400261,69.4
Paraguay,2002,5884491,Americas,3783.674243,70.755
Paraguay,2007,6667147,Americas,4172.838464,71.752
Peru,1952,8025700,Americas,3758.523437,43.902
Peru,1957,9146100,Americas,4245.256698,46.263
Peru,1962,10516500,Americas,4957.037982,49.096
Peru,1967,12132200,Americas,5788.09333,51.445
Peru,1972,13954700,Americas,5937.827283,55.448
Peru,1977,15990099,Americas,6281.290855,58.447
Peru,1982,18125129,Americas,6434.501797,61.406
Peru,1987,20195924,Americas,6360.943444,64.134
Peru,1992,22430449,Americas,4446.380924,66.458
Peru,1997,24748122,Americas,5838.347657,68.386
Peru,2002,26769436,Americas,5909.020073,69.906
Peru,2007,28674757,Americas,7408.905561,71.421
Philippines,1952,22438691,Asia,1272.880995,47.752
Philippines,1957,26072194,Asia,1547.944844,51.334
Philippines,1962,30325264,Asia,1649.552153,54.757
Philippines,1967,35356600,Asia,1814.12743,56.393
Philippines,1972,40850141,Asia,1989.37407,58.065
Philippines,1977,46850962,Asia,2373.204287,60.06
Philippines,1982,53456774,Asia,2603.273765,62.082
Philippines,1987,60017788,Asia,2189.634995,64.151
Philippines,1992,67185766,Asia,2279.324017,66.458
Philippines,1997,75012988,Asia,2536.534925,68.564
Philippines,2002,82995088,Asia,2650.921068,70.303
Philippines,2007,91077287,Asia,3190.481016,71.688
Poland,1952,25730551,Europe,4029.329699,61.31
Poland,1957,28235346,Europe,4734.253019,65.77
Poland,1962,30329617,Europe,5338.752143,67.64
Poland,1967,31785378,Europe,6557.152776,69.61
Poland,1972,33039545,Europe,8006.506993,70.85
Poland,1977,34621254,Europe,9508.141454,70.67
Poland,1982,36227381,Europe,8451.531004,71.32
Poland,1987,37740710,Europe,9082.351172,70.98
Poland,1992,38370697,Europe,7738.881247,70.99
Poland,1997,38654957,Europe,10159.58368,72.75
Poland,2002,38625976,Europe,12002.23908,74.67
Poland,2007,38518241,Europe,15389.92468,75.563
Portugal,1952,8526050,Europe,3068.319867,59.82
Portugal,1957,8817650,Europe,3774.571743,61.51
Portugal,1962,9019800,Europe,4727.954889,64.39
Portugal,1967,9103000,Europe,6361.517993,66.6
Portugal,1972,8970450,Europe,9022.247417,69.26
Portugal,1977,9662600,Europe,10172.48572,70.41
Portugal,1982,9859650,Europe,11753.84291,72.77
Portugal,1987,9915289,Europe,13039.30876,74.06
Portugal,1992,9927680,Europe,16207.26663,74.86
Portugal,1997,10156415,Europe,17641.03156,75.97
Portugal,2002,10433867,Europe,19970.90787,77.29
Portugal,2007,10642836,Europe,20509.64777,78.098
Puerto Rico,1952,2227000,Americas,3081.959785,64.28
Puerto Rico,1957,2260000,Americas,3907.156189,68.54
Puerto Rico,1962,2448046,Americas,5108.34463,69.62
Puerto Rico,1967,2648961,Americas,6929.277714,71.1
Puerto Rico,1972,2847132,Americas,9123.041742,72.16
Puerto Rico,1977,3080828,Americas,9770.524921,73.44
Puerto Rico,1982,3279001,Americas,10330.98915,73.75
Puerto Rico,1987,3444468,Americas,12281.34191,74.63
Puerto Rico,1992,3585176,Americas,14641.58711,73.911
Puerto Rico,1997,3759430,Americas,16999.4333,74.917
Puerto Rico,2002,3859606,Americas,18855.60618,77.778
Puerto Rico,2007,3942491,Americas,19328.70901,78.746
Reunion,1952,257700,Africa,2718.885295,52.724
Reunion,1957,308700,Africa,2769.451844,55.09
Reunion,1962,358900,Africa,3173.72334,57.666
Reunion,1967,414024,Africa,4021.175739,60.542
Reunion,1972,461633,Africa,5047.658563,64.274
Reunion,1977,492095,Africa,4319.804067,67.064
Reunion,1982,517810,Africa,5267.219353,69.885
Reunion,1987,562035,Africa,5303.377488,71.913
Reunion,1992,622191,Africa,6101.255823,73.615
Reunion,1997,684810,Africa,6071.941411,74.772
Reunion,2002,743981,Africa,6316.1652,75.744
Reunion,2007,798094,Africa,7670.122558,76.442
Romania,1952,16630000,Europe,3144.613186,61.05
Romania,1957,17829327,Europe,3943.370225,64.1
Romania,1962,18680721,Europe,4734.997586,66.8
Romania,1967,19284814,Europe,6470.866545,66.8
Romania,1972,20662648,Europe,8011.414402,69.21
Romania,1977,21658597,Europe,9356.39724,69.46
Romania,1982,22356726,Europe,9605.314053,69.66
Romania,1987,22686371,Europe,9696.273295,69.53
Romania,1992,22797027,Europe,6598.409903,69.36
Romania,1997,22562458,Europe,7346.547557,69.72
Romania,2002,22404337,Europe,7885.360081,71.322
Romania,2007,22276056,Europe,10808.47561,72.476
Rwanda,1952,2534927,Africa,493.3238752,40
Rwanda,1957,2822082,Africa,540.2893983,41.5
Rwanda,1962,3051242,Africa,597.4730727,43
Rwanda,1967,3451079,Africa,510.9637142,44.1
Rwanda,1972,3992121,Africa,590.5806638,44.6
Rwanda,1977,4657072,Africa,670.0806011,45
Rwanda,1982,5507565,Africa,881.5706467,46.218
Rwanda,1987,6349365,Africa,847.991217,44.02
Rwanda,1992,7290203,Africa,737.0685949,23.599
Rwanda,1997,7212583,Africa,589.9445051,36.087
Rwanda,2002,7852401,Africa,785.6537648,43.413
Rwanda,2007,8860588,Africa,863.0884639,46.242
Sao Tome and Principe,1952,60011,Africa,879.5835855,46.471
Sao Tome and Principe,1957,61325,Africa,860.7369026,48.945
Sao Tome and Principe,1962,65345,Africa,1071.551119,51.893
Sao Tome and Principe,1967,70787,Africa,1384.840593,54.425
Sao Tome and Principe,1972,76595,Africa,1532.985254,56.48
Sao Tome and Principe,1977,86796,Africa,1737.561657,58.55
Sao Tome and Principe,1982,98593,Africa,1890.218117,60.351
Sao Tome and Principe,1987,110812,Africa,1516.525457,61.728
Sao Tome and Principe,1992,125911,Africa,1428.777814,62.742
Sao Tome and Principe,1997,145608,Africa,1339.076036,63.306
Sao Tome and Principe,2002,170372,Africa,1353.09239,64.337
Sao Tome and Principe,2007,199579,Africa,1598.435089,65.528
Saudi Arabia,1952,4005677,Asia,6459.554823,39.875
Saudi Arabia,1957,4419650,Asia,8157.591248,42.868
Saudi Arabia,1962,4943029,Asia,11626.41975,45.914
Saudi Arabia,1967,5618198,Asia,16903.04886,49.901
Saudi Arabia,1972,6472756,Asia,24837.42865,53.886
Saudi Arabia,1977,8128505,Asia,34167.7626,58.69
Saudi Arabia,1982,11254672,Asia,33693.17525,63.012
Saudi Arabia,1987,14619745,Asia,21198.26136,66.295
Saudi Arabia,1992,16945857,Asia,24841.61777,68.768
Saudi Arabia,1997,21229759,Asia,20586.69019,70.533
Saudi Arabia,2002,24501530,Asia,19014.54118,71.626
Saudi Arabia,2007,27601038,Asia,21654.83194,72.777
Senegal,1952,2755589,Africa,1450.356983,37.278
Senegal,1957,3054547,Africa,1567.653006,39.329
Senegal,1962,3430243,Africa,1654.988723,41.454
Senegal,1967,3965841,Africa,1612.404632,43.563
Senegal,1972,4588696,Africa,1597.712056,45.815
Senegal,1977,5260855,Africa,1561.769116,48.879
Senegal,1982,6147783,Africa,1518.479984,52.379
Senegal,1987,7171347,Africa,1441.72072,55.769
Senegal,1992,8307920,Africa,1367.899369,58.196
Senegal,1997,9535314,Africa,1392.368347,60.187
Senegal,2002,10870037,Africa,1519.635262,61.6
Senegal,2007,12267493,Africa,1712.472136,63.062
Serbia,1952,6860147,Europe,3581.459448,57.996
Serbia,1957,7271135,Europe,4981.090891,61.685
Serbia,1962,7616060,Europe,6289.629157,64.531
Serbia,1967,7971222,Europe,7991.707066,66.914
Serbia,1972,8313288,Europe,10522.06749,68.7
Serbia,1977,8686367,Europe,12980.66956,70.3
Serbia,1982,9032824,Europe,15181.0927,70.162
Serbia,1987,9230783,Europe,15870.87851,71.218
Serbia,1992,9826397,Europe,9325.068238,71.659
Serbia,1997,10336594,Europe,7914.320304,72.232
Serbia,2002,10111559,Europe,7236.075251,73.213
Serbia,2007,10150265,Europe,9786.534714,74.002
Sierra Leone,1952,2143249,Africa,879.7877358,30.331
Sierra Leone,1957,2295678,Africa,1004.484437,31.57
Sierra Leone,1962,2467895,Africa,1116.639877,32.767
Sierra Leone,1967,2662190,Africa,1206.043465,34.113
Sierra Leone,1972,2879013,Africa,1353.759762,35.4
Sierra Leone,1977,3140897,Africa,1348.285159,36.788
Sierra Leone,1982,3464522,Africa,1465.010784,38.445
Sierra Leone,1987,3868905,Africa,1294.447788,40.006
Sierra Leone,1992,4260884,Africa,1068.696278,38.333
Sierra Leone,1997,4578212,Africa,574.6481576,39.897
Sierra Leone,2002,5359092,Africa,699.489713,41.012
Sierra Leone,2007,6144562,Africa,862.5407561,42.568
Singapore,1952,1127000,Asia,2315.138227,60.396
Singapore,1957,1445929,Asia,2843.104409,63.179
Singapore,1962,1750200,Asia,3674.735572,65.798
Singapore,1967,1977600,Asia,4977.41854,67.946
Singapore,1972,2152400,Asia,8597.756202,69.521
Singapore,1977,2325300,Asia,11210.08948,70.795
Singapore,1982,2651869,Asia,15169.16112,71.76
Singapore,1987,2794552,Asia,18861.53081,73.56
Singapore,1992,3235865,Asia,24769.8912,75.788
Singapore,1997,3802309,Asia,33519.4766,77.158
Singapore,2002,4197776,Asia,36023.1054,78.77
Singapore,2007,4553009,Asia,47143.17964,79.972
Slovak Republic,1952,3558137,Europe,5074.659104,64.36
Slovak Republic,1957,3844277,Europe,6093.26298,67.45
Slovak Republic,1962,4237384,Europe,7481.107598,70.33
Slovak Republic,1967,4442238,Europe,8412.902397,70.98
Slovak Republic,1972,4593433,Europe,9674.167626,70.35
Slovak Republic,1977,4827803,Europe,10922.66404,70.45
Slovak Republic,1982,5048043,Europe,11348.54585,70.8
Slovak Republic,1987,5199318,Europe,12037.26758,71.08
Slovak Republic,1992,5302888,Europe,9498.467723,71.38
Slovak Republic,1997,5383010,Europe,12126.23065,72.71
Slovak Republic,2002,5410052,Europe,13638.77837,73.8
Slovak Republic,2007,5447502,Europe,18678.31435,74.663
Slovenia,1952,1489518,Europe,4215.041741,65.57
Slovenia,1957,1533070,Europe,5862.276629,67.85
Slovenia,1962,1582962,Europe,7402.303395,69.15
Slovenia,1967,1646912,Europe,9405.489397,69.18
Slovenia,1972,1694510,Europe,12383.4862,69.82
Slovenia,1977,1746919,Europe,15277.03017,70.97
Slovenia,1982,1861252,Europe,17866.72175,71.063
Slovenia,1987,1945870,Europe,18678.53492,72.25
Slovenia,1992,1999210,Europe,14214.71681,73.64
Slovenia,1997,2011612,Europe,17161.10735,75.13
Slovenia,2002,2011497,Europe,20660.01936,76.66
Slovenia,2007,2009245,Europe,25768.25759,77.926
Somalia,1952,2526994,Africa,1135.749842,32.978
Somalia,1957,2780415,Africa,1258.147413,34.977
Somalia,1962,3080153,Africa,1369.488336,36.981
Somalia,1967,3428839,Africa,1284.73318,38.977
Somalia,1972,3840161,Africa,1254.576127,40.973
Somalia,1977,4353666,Africa,1450.992513,41.974
Somalia,1982,5828892,Africa,1176.807031,42.955
Somalia,1987,6921858,Africa,1093.244963,44.501
Somalia,1992,6099799,Africa,926.9602964,39.658
Somalia,1997,6633514,Africa,930.5964284,43.795
Somalia,2002,7753310,Africa,882.0818218,45.936
Somalia,2007,9118773,Africa,926.1410683,48.159
South Africa,1952,14264935,Africa,4725.295531,45.009
South Africa,1957,16151549,Africa,5487.104219,47.985
South Africa,1962,18356657,Africa,5768.729717,49.951
South Africa,1967,20997321,Africa,7114.477971,51.927
South Africa,1972,23935810,Africa,7765.962636,53.696
South Africa,1977,27129932,Africa,8028.651439,55.527
South Africa,1982,31140029,Africa,8568.266228,58.161
South Africa,1987,35933379,Africa,7825.823398,60.834
South Africa,1992,39964159,Africa,7225.069258,61.888
South Africa,1997,42835005,Africa,7479.188244,60.236
South Africa,2002,44433622,Africa,7710.946444,53.365
South Africa,2007,43997828,Africa,9269.657808,49.339
Spain,1952,28549870,Europe,3834.034742,64.94
Spain,1957,29841614,Europe,4564.80241,66.66
Spain,1962,31158061,Europe,5693.843879,69.69
Spain,1967,32850275,Europe,7993.512294,71.44
Spain,1972,34513161,Europe,10638.75131,73.06
Spain,1977,36439000,Europe,13236.92117,74.39
Spain,1982,37983310,Europe,13926.16997,76.3
Spain,1987,38880702,Europe,15764.98313,76.9
Spain,1992,39549438,Europe,18603.06452,77.57
Spain,1997,39855442,Europe,20445.29896,78.77
Spain,2002,40152517,Europe,24835.47166,79.78
Spain,2007,40448191,Europe,28821.0637,80.941
Sri Lanka,1952,7982342,Asia,1083.53203,57.593
Sri Lanka,1957,9128546,Asia,1072.546602,61.456
Sri Lanka,1962,10421936,Asia,1074.47196,62.192
Sri Lanka,1967,11737396,Asia,1135.514326,64.266
Sri Lanka,1972,13016733,Asia,1213.39553,65.042
Sri Lanka,1977,14116836,Asia,1348.775651,65.949
Sri Lanka,1982,15410151,Asia,1648.079789,68.757
Sri Lanka,1987,16495304,Asia,1876.766827,69.011
Sri Lanka,1992,17587060,Asia,2153.739222,70.379
Sri Lanka,1997,18698655,Asia,2664.477257,70.457
Sri Lanka,2002,19576783,Asia,3015.378833,70.815
Sri Lanka,2007,20378239,Asia,3970.095407,72.396
Sudan,1952,8504667,Africa,1615.991129,38.635
Sudan,1957,9753392,Africa,1770.337074,39.624
Sudan,1962,11183227,Africa,1959.593767,40.87
Sudan,1967,12716129,Africa,1687.997641,42.858
Sudan,1972,14597019,Africa,1659.652775,45.083
Sudan,1977,17104986,Africa,2202.988423,47.8
Sudan,1982,20367053,Africa,1895.544073,50.338
Sudan,1987,24725960,Africa,1507.819159,51.744
Sudan,1992,28227588,Africa,1492.197043,53.556
Sudan,1997,32160729,Africa,1632.210764,55.373
Sudan,2002,37090298,Africa,1993.398314,56.369
Sudan,2007,42292929,Africa,2602.394995,58.556
Swaziland,1952,290243,Africa,1148.376626,41.407
Swaziland,1957,326741,Africa,1244.708364,43.424
Swaziland,1962,370006,Africa,1856.182125,44.992
Swaziland,1967,420690,Africa,2613.101665,46.633
Swaziland,1972,480105,Africa,3364.836625,49.552
Swaziland,1977,551425,Africa,3781.410618,52.537
Swaziland,1982,649901,Africa,3895.384018,55.561
Swaziland,1987,779348,Africa,3984.839812,57.678
Swaziland,1992,962344,Africa,3553.0224,58.474
Swaziland,1997,1054486,Africa,3876.76846,54.289
Swaziland,2002,1130269,Africa,4128.116943,43.869
Swaziland,2007,1133066,Africa,4513.480643,39.613
Sweden,1952,7124673,Europe,8527.844662,71.86
Sweden,1957,7363802,Europe,9911.878226,72.49
Sweden,1962,7561588,Europe,12329.44192,73.37
Sweden,1967,7867931,Europe,15258.29697,74.16
Sweden,1972,8122293,Europe,17832.02464,74.72
Sweden,1977,8251648,Europe,18855.72521,75.44
Sweden,1982,8325260,Europe,20667.38125,76.42
Sweden,1987,8421403,Europe,23586.92927,77.19
Sweden,1992,8718867,Europe,23880.01683,78.16
Sweden,1997,8897619,Europe,25266.59499,79.39
Sweden,2002,8954175,Europe,29341.63093,80.04
Sweden,2007,9031088,Europe,33859.74835,80.884
Switzerland,1952,4815000,Europe,14734.23275,69.62
Switzerland,1957,5126000,Europe,17909.48973,70.56
Switzerland,1962,5666000,Europe,20431.0927,71.32
Switzerland,1967,6063000,Europe,22966.14432,72.77
Switzerland,1972,6401400,Europe,27195.11304,73.78
Switzerland,1977,6316424,Europe,26982.29052,75.39
Switzerland,1982,6468126,Europe,28397.71512,76.21
Switzerland,1987,6649942,Europe,30281.70459,77.41
Switzerland,1992,6995447,Europe,31871.5303,78.03
Switzerland,1997,7193761,Europe,32135.32301,79.37
Switzerland,2002,7361757,Europe,34480.95771,80.62
Switzerland,2007,7554661,Europe,37506.41907,81.701
Syria,1952,3661549,Asia,1643.485354,45.883
Syria,1957,4149908,Asia,2117.234893,48.284
Syria,1962,4834621,Asia,2193.037133,50.305
Syria,1967,5680812,Asia,1881.923632,53.655
Syria,1972,6701172,Asia,2571.423014,57.296
Syria,1977,7932503,Asia,3195.484582,61.195
Syria,1982,9410494,Asia,3761.837715,64.59
Syria,1987,11242847,Asia,3116.774285,66.974
Syria,1992,13219062,Asia,3340.542768,69.249
Syria,1997,15081016,Asia,4014.238972,71.527
Syria,2002,17155814,Asia,4090.925331,73.053
Syria,2007,19314747,Asia,4184.548089,74.143
Taiwan,1952,8550362,Asia,1206.947913,58.5
Taiwan,1957,10164215,Asia,1507.86129,62.4
Taiwan,1962,11918938,Asia,1822.879028,65.2
Taiwan,1967,13648692,Asia,2643.858681,67.5
Taiwan,1972,15226039,Asia,4062.523897,69.39
Taiwan,1977,16785196,Asia,5596.519826,70.59
Taiwan,1982,18501390,Asia,7426.354774,72.16
Taiwan,1987,19757799,Asia,11054.56175,73.4
Taiwan,1992,20686918,Asia,15215.6579,74.26
Taiwan,1997,21628605,Asia,20206.82098,75.25
Taiwan,2002,22454239,Asia,23235.42329,76.99
Taiwan,2007,23174294,Asia,28718.27684,78.4
Tanzania,1952,8322925,Africa,716.6500721,41.215
Tanzania,1957,9452826,Africa,698.5356073,42.974
Tanzania,1962,10863958,Africa,722.0038073,44.246
Tanzania,1967,12607312,Africa,848.2186575,45.757
Tanzania,1972,14706593,Africa,915.9850592,47.62
Tanzania,1977,17129565,Africa,962.4922932,49.919
Tanzania,1982,19844382,Africa,874.2426069,50.608
Tanzania,1987,23040630,Africa,831.8220794,51.535
Tanzania,1992,26605473,Africa,825.682454,50.44
Tanzania,1997,30686889,Africa,789.1862231,48.466
Tanzania,2002,34593779,Africa,899.0742111,49.651
Tanzania,2007,38139640,Africa,1107.482182,52.517
Thailand,1952,21289402,Asia,757.7974177,50.848
Thailand,1957,25041917,Asia,793.5774148,53.63
Thailand,1962,29263397,Asia,1002.199172,56.061
Thailand,1967,34024249,Asia,1295.46066,58.285
Thailand,1972,39276153,Asia,1524.358936,60.405
Thailand,1977,44148285,Asia,1961.224635,62.494
Thailand,1982,48827160,Asia,2393.219781,64.597
Thailand,1987,52910342,Asia,2982.653773,66.084
Thailand,1992,56667095,Asia,4616.896545,67.298
Thailand,1997,60216677,Asia,5852.625497,67.521
Thailand,2002,62806748,Asia,5913.187529,68.564
Thailand,2007,65068149,Asia,7458.396327,70.616
Togo,1952,1219113,Africa,859.8086567,38.596
Togo,1957,1357445,Africa,925.9083202,41.208
Togo,1962,1528098,Africa,1067.53481,43.922
Togo,1967,1735550,Africa,1477.59676,46.769
Togo,1972,2056351,Africa,1649.660188,49.759
Togo,1977,2308582,Africa,1532.776998,52.887
Togo,1982,2644765,Africa,1344.577953,55.471
Togo,1987,3154264,Africa,1202.201361,56.941
Togo,1992,3747553,Africa,1034.298904,58.061
Togo,1997,4320890,Africa,982.2869243,58.39
Togo,2002,4977378,Africa,886.2205765,57.561
Togo,2007,5701579,Africa,882.9699438,58.42
Trinidad and Tobago,1952,662850,Americas,3023.271928,59.1
Trinidad and Tobago,1957,764900,Americas,4100.3934,61.8
Trinidad and Tobago,1962,887498,Americas,4997.523971,64.9
Trinidad and Tobago,1967,960155,Americas,5621.368472,65.4
Trinidad and Tobago,1972,975199,Americas,6619.551419,65.9
Trinidad and Tobago,1977,1039009,Americas,7899.554209,68.3
Trinidad and Tobago,1982,1116479,Americas,9119.528607,68.832
Trinidad and Tobago,1987,1191336,Americas,7388.597823,69.582
Trinidad and Tobago,1992,1183669,Americas,7370.990932,69.862
Trinidad and Tobago,1997,1138101,Americas,8792.573126,69.465
Trinidad and Tobago,2002,1101832,Americas,11460.60023,68.976
Trinidad and Tobago,2007,1056608,Americas,18008.50924,69.819
Tunisia,1952,3647735,Africa,1468.475631,44.6
Tunisia,1957,3950849,Africa,1395.232468,47.1
Tunisia,1962,4286552,Africa,1660.30321,49.579
Tunisia,1967,4786986,Africa,1932.360167,52.053
Tunisia,1972,5303507,Africa,2753.285994,55.602
Tunisia,1977,6005061,Africa,3120.876811,59.837
Tunisia,1982,6734098,Africa,3560.233174,64.048
Tunisia,1987,7724976,Africa,3810.419296,66.894
Tunisia,1992,8523077,Africa,4332.720164,70.001
Tunisia,1997,9231669,Africa,4876.798614,71.973
Tunisia,2002,9770575,Africa,5722.895655,73.042
Tunisia,2007,10276158,Africa,7092.923025,73.923
Turkey,1952,22235677,Europe,1969.10098,43.585
Turkey,1957,25670939,Europe,2218.754257,48.079
Turkey,1962,29788695,Europe,2322.869908,52.098
Turkey,1967,33411317,Europe,2826.356387,54.336
